date,date_month,lambda,q_full,q_5,d_2,d_4,kappa5_2,kappa5_4,max_interval_residual,solver_backend
2007-12-01,2007-12,1.1226677735108135,0.03455321541612334,0.01732074848675125,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.175849554052157,0.033679316167390685,0.017237064190246523,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.231550603292826,0.032843075044363915,0.017156020584496667,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.289890261253308,0.032042918172559276,0.01707746753741966,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.3509935211980264,0.0312773305394451,0.01700125866665392,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.414991297434576,0.030544854283892354,0.016927251193196498,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.4820207057988586,0.02984408698469375,0.016855305792709538,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.552225357427048,0.029173679953927754,0.01678528644520171,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.625755666443795,0.028532336540299682,0.01671706028374029,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.7027691722258995,0.02791881044699527,0.016650497442803718,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.7834308769319094,0.027331904068032195,0.01658547090684342,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.8679135990207827,0.026770466846588764,0.01652185635958792,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,1.9563983435170649,0.026233393658323407,0.016459532034590624,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.049074689815848,0.025719623222273596,0.01639837856749643,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.1461411978584035,0.025228136541533247,0.01633827885047966,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.247805833548725,0.024757955375553455,0.016279117889288184,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.354286414322418,0.024308140745589513,0.016220782663314805,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.4658110758226037,0.023877791474525015,0.016163161989106868,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.5826187606826774,0.02346604276204054,0.0161061463877194,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.704959730463134,0.0230720647958568,0.016049627956314302,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.833096101839324,0.022695061399568922,0.01599350024440921,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,2.9673024081888695,0.022334268717398267,0.015937658135183722,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
