date,date_month,lambda,q_full,q_5,exact_error,d_2,d_4,kappa5_2,kappa5_4,max_generalized_residual,solver_backend
2007-12-01,2007-12,3.2550885998350596,0.1872380140115174,0.01866085256680939,0.16857716144470802,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,3.409285069746811,0.18043778029008814,0.018008116307982953,0.16242966398210518,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,3.5707859649004625,0.17382672403804714,0.017371689004341346,0.15645503503370578,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,3.739937302478798,0.16740371598027726,0.016751623018512955,0.1506520929617643,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,3.9171014908092605,0.16116731496007072,0.016147933927977236,0.1450193810320935,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,4.102658105827195,0.1551157890675602,0.015560602361612545,0.13955518670594766,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,4.297004704320839,0.14924713688393318,0.014989575910281805,0.13425756097365138,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,4.500557675700498,0.1435591086874544,0.014434771091964237,0.12912433759549016,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,4.7137531341167245,0.13804922748034598,0.013896075353016709,0.12415315212732927,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,4.937047852839004,0.1327148097090183,0.013373349088350871,0.11934146062066743,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,5.17092024289676,0.1275529855637902,0.012866427664612986,0.1146865578991772,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,5.415871378079471,0.12256071875785352,0.012375123431819589,0.11018559532603392,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,5.672426068491977,0.11773482569864212,0.011899227710308097,0.10583559798833402,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,5.941133984965034,0.11307199397779855,0.011438512741281362,0.10163348123651718,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,6.222570836730231,0.10856880011844686,0.010992733590636423,0.09757606652781044,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,6.517339604882427,0.1042217265303775,0.010561629997151751,0.09366009653322575,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,6.826071834272386,0.1000271776349292,0.01014492815744687,0.08988224947748233,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,7.149428986597577,0.09598149513175765,0.009742342441410036,0.08623915269034761,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,7.488103857590023,0.0920809723892636,0.009353577033003027,0.08272739535626057,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,7.842822061337682,0.08832186794918352,0.00897832749248802,0.0793435404566955,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,8.21434358491943,0.08470041814372554,0.008616282237174934,0.07608413590655061,0,0,,,0.0,scipy.linalg.eigh subset_by_value
